year,program,artist,appearances,song,tags,type,origin,associated_acts
2019,NHK紅白歌合戦,椎名林檎,7.0,人生は夢だらけ〜お願いガッテン篇〜[• 14],"シンガーソングライター, ロック",femaleソロ,Fukuoka,東京事変亀田誠治斎藤ネコ井上雨迩中山信彦村田陽一児玉裕一
2019,NHK紅白歌合戦,欅坂46,4.0,不協和音,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2019,NHK紅白歌合戦,水森かおり,17.0,高遠 さくら路 〜イリュージョンスペシャル〜,"歌謡曲, 演歌",femaleソロ,Kita,
2019,NHK紅白歌合戦,氷川きよし,20.0,紅白限界突破スペシャルメドレー[• 27],"J-POP, アニメ, 歌謡曲, 演歌",maleソロ,Minami-ku,
2019,NHK紅白歌合戦,石川さゆり,42.0,津軽海峡・冬景色,"J-POP, 歌謡曲, 演歌",femaleソロ,Kumamoto,
2019,NHK紅白歌合戦,福山雅治,12.0,デビュー30周年直前SPメドレー[• 5],"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
2019,NHK紅白歌合戦,竹内まりや,1.0,いのちの歌,"J-POP, シンガーソングライター",femaleソロ,Izumo,山下達郎（結婚 1982年）
2019,NHK紅白歌合戦,純烈,2.0,純烈のハッピーバースデー,"歌謡曲, 演歌",Group,Japan,
2019,NHK紅白歌合戦,菅田将暉,1.0,まちがいさがし,"J-POP, シンガーソングライター",maleソロ,Minoh,
2019,NHK紅白歌合戦,郷ひろみ,32.0,"2億4千万の瞳 -エキゾチック""GO!GO!""ジャパン-","J-POP, R&B, アイドル, 歌謡曲, 演歌",maleソロ,Sue,酒井政利筒美京平萩田光雄井上鑑坂本龍一大村雅朗唐木裕史
2019,NHK紅白歌合戦,関ジャニ∞,8.0,関ジャニ∞ 前向きにきばってこーぜ!OSAKAメドレー[• 15],"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2019,ベストアーティスト,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,Okinawa,m.c.A・T今井大介SASAShungo.
2019,ベストアーティスト,DEAN FUJIOKA,,,"J-POP, アニメ, バンド, ロック",maleソロ,Steubenville,
2019,ベストアーティスト,DJ松永（Creepy Nuts）,,,"J-POP, ヒップホップ",Group,,
2019,ベストアーティスト,Foorin,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2019,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"J-POP, アニメ",Group,Japan,
2019,ベストアーティスト,Hey! Say! JUMP,,,J-POP,Group,,
2019,ベストアーティスト,KAT-TUN,,,"J-POP, バンド",Group,,
2019,ベストアーティスト,King Gnu,,,"J-POP, アニメ, ロック",maleソロ,Portland,
2019,ベストアーティスト,LUNA SEA,,,ロック,Group,Kanagawa,
2019,ベストアーティスト,Little Glee Monster,,,"J-POP, アニメ",Group,,
2019,ベストアーティスト,MIYAVI,,,ロック,maleソロ,Konohana-ku,Dué le quartzKAVKI BOIZS.K.I.N.THE LAST ROCKSTARS亀田誠治（2012年- ）
2019,ベストアーティスト,Matt,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2019,ベストアーティスト,NEWS,,,"J-POP, バンド",Group,Tokyo,
2019,ベストアーティスト,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2019,ベストアーティスト,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2019,ベストアーティスト,Sexy Zone,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2019,ベストアーティスト,SixTONES,,,"J-POP, バンド",Group,Japan,
2019,ベストアーティスト,Snow Man,,,"J-POP, バンド",Group,Japan,
2019,ベストアーティスト,Superfly,,,"J-POP, ロック",Group,,蔦谷好位置多保孝一松岡モトキ
2019,ベストアーティスト,THE RAMPAGE from EXILE TRIBE,,,J-POP,Group,Tokyo,
2019,ベストアーティスト,WANIMA,,,"J-POP, ロック",Group,Tokyo,
2019,ベストアーティスト,いきものがかり,,,"J-POP, ロック",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2019,ベストアーティスト,ジェジュン,,,"J-POP, K-POP, エレクトロニック, ロック",maleソロ,Kōchi,JYJ東方神起
2019,ベストアーティスト,ジャニーズWEST,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2019,ベストアーティスト,三代目 J SOUL BROTHERS from EXILE TRIBE,,,"J-POP, ダンス",Group,Japan,HIRO
2019,ベストアーティスト,三浦大知,,,"J-POP, シンガーソングライター",maleソロ,Okinawa,KREVAFolder
2019,ベストアーティスト,中元みずき,,,J-POP,maleソロ,Tokyo,
2019,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2019,ベストアーティスト,倉木麻衣,,,"J-POP, R&B, アニメ",femaleソロ,Funabashi,
2019,ベストアーティスト,山崎育三郎,,,,maleソロ,Tokyo,
2019,ベストアーティスト,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,
2019,ベストアーティスト,平井堅,,,"J-POP, R&B, シンガーソングライター",maleソロ,Higashiōsaka,
2019,ベストアーティスト,日向坂46,,,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2019,ベストアーティスト,森山直太朗,,,"J-POP, シンガーソングライター",maleソロ,Tokyo,御徒町凧
2019,ベストアーティスト,槇原敬之,,,"J-POP, シンガーソングライター",maleソロ,Takatsuki,
2019,ベストアーティスト,欅坂46,,,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2019,ベストアーティスト,花*花,,,J-POP,Group,Takasago,品川知昭（プロデュース）大野正信（コ・プロデュース）パパダイスケ（サウンドプロデュース）
2019,ベストアーティスト,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2019,ベストアーティスト,麻倉未稀,,,"J-POP, ダンス, 歌謡曲",femaleソロ,Osaka,
2019,ミュージックステーションスーパーライブ,A.B.C-Z,,,,Group,,
2019,ミュージックステーションスーパーライブ,AI,,,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,
2019,ミュージックステーションスーパーライブ,AKB48,,,"J-POP, アイドル",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2019,ミュージックステーションスーパーライブ,BABYMETAL,,,"J-POP, アイドル, ロック",Group,Tokyo,KOBAMETAL（プロデュース）
2019,ミュージックステーションスーパーライブ,BARBEE BOYS,,,"J-POP, ロック, 歌謡曲",Group,Hawthorne,
2019,ミュージックステーションスーパーライブ,BLUE ENCOUNT,,,"J-POP, アニメ, ロック",Group,,
2019,ミュージックステーションスーパーライブ,CHEMISTRY,,,"J-POP, R&B, アニメ",Group,,
2019,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,Okinawa,m.c.A・T今井大介SASAShungo.
2019,ミュージックステーションスーパーライブ,DEAN FUJIOKA,,,"J-POP, アニメ, バンド, ロック",maleソロ,Steubenville,
2019,ミュージックステーションスーパーライブ,E-girls,,,"J-POP, シンガーソングライター, ロック",Group,New Jersey,
2019,ミュージックステーションスーパーライブ,EXILE,,,"J-POP, R&B, ダンス",Group,,
2019,ミュージックステーションスーパーライブ,Foorin,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2019,ミュージックステーションスーパーライブ,GENERATIONS,,,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,
2019,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,J-POP,Group,,
2019,ミュージックステーションスーパーライブ,KAT-TUN,,,"J-POP, バンド",Group,,
2019,ミュージックステーションスーパーライブ,KREVA,,,"J-POP, R&B, ヒップホップ",maleソロ,Edogawa,KICK THE CAN CREWDJ SHUHO熊井吾郎
2019,ミュージックステーションスーパーライブ,KinKi Kids,,,J-POP,Group,,プロデューサー山下達郎吉田拓郎藤島ジュリー景子堂島孝平コンサートマスター吉田建
2019,ミュージックステーションスーパーライブ,King Gnu,,,"J-POP, アニメ, ロック",maleソロ,Portland,
2019,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,"J-POP, バンド",Group,Tokyo,
2019,ミュージックステーションスーパーライブ,LUNA SEA,,,ロック,Group,Kanagawa,
2019,ミュージックステーションスーパーライブ,LiSA,,,"J-POP, アニメ, ロック",femaleソロ,Seki,
2019,ミュージックステーションスーパーライブ,Little Glee Monster,,,"J-POP, アニメ",Group,,
2019,ミュージックステーションスーパーライブ,MAN WITH A MISSION,,,"J-POP, アニメ, ロック",Group,Tokyo,
2019,ミュージックステーションスーパーライブ,MISIA,,,"J-POP, R&B",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2019,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,
2019,ミュージックステーションスーパーライブ,Official髭男dism,,,"J-POP, ロック",Group,Shimane,
2019,ミュージックステーションスーパーライブ,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2019,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2019,ミュージックステーションスーパーライブ,Sexy Zone,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2019,ミュージックステーションスーパーライブ,Superfly,,,"J-POP, ロック",Group,,蔦谷好位置多保孝一松岡モトキ
2019,ミュージックステーションスーパーライブ,THE RAMPAGE,,,"J-POP, バンド, ヒップホップ, ロック",Group,Liverpool,
2019,ミュージックステーションスーパーライブ,THE YELLOW MONKEY,,,"J-POP, ロック, 歌謡曲",Group,Tokyo,
2019,ミュージックステーションスーパーライブ,Toshl,,,"J-POP, エレクトロニック, ロック, 歌謡曲",maleソロ,Kōchi,X JAPAN
2019,ミュージックステーションスーパーライブ,V6,,,"J-POP, バンド, ロック",Group,,
2019,ミュージックステーションスーパーライブ,WANIMA,,,"J-POP, ロック",Group,Tokyo,
2019,ミュージックステーションスーパーライブ,aiko,,,"J-POP, シンガーソングライター",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2019,ミュージックステーションスーパーライブ,m-flo,,,"J-POP, R&B, エレクトロニック, ヒップホップ",Group,,
2019,ミュージックステーションスーパーライブ,milet,,,"J-POP, アニメ, ロック",femaleソロ,,
2019,ミュージックステーションスーパーライブ,いきものがかり,,,"J-POP, ロック",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2019,ミュージックステーションスーパーライブ,きゃりーぱみゅぱみゅ,,,"J-POP, エレクトロニック",femaleソロ,Nishitōkyō,中田ヤスタカ増田セバスチャンMAIKO
2019,ミュージックステーションスーパーライブ,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,
2019,ミュージックステーションスーパーライブ,コブクロ,,,J-POP,Group,,
2019,ミュージックステーションスーパーライブ,ゴスペラーズ,,,J-POP,Group,,
2019,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）
2019,ミュージックステーションスーパーライブ,ジェジュン,,,"J-POP, K-POP, エレクトロニック, ロック",maleソロ,Kōchi,JYJ東方神起
2019,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2019,ミュージックステーションスーパーライブ,スキマスイッチ,,,J-POP,Group,,
2019,ミュージックステーションスーパーライブ,一青窈,,,J-POP,femaleソロ,Taiwan,武部聡志小林武史
2019,ミュージックステーションスーパーライブ,三代目 J SOUL BROTHERS,,,"J-POP, ダンス",Group,Japan,HIRO
2019,ミュージックステーションスーパーライブ,三浦大知,,,"J-POP, シンガーソングライター",maleソロ,Okinawa,KREVAFolder
2019,ミュージックステーションスーパーライブ,三浦祐太朗,,,J-POP,maleソロ,Hino,Peaky SALT
2019,ミュージックステーションスーパーライブ,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2019,ミュージックステーションスーパーライブ,倉木麻衣,,,"J-POP, R&B, アニメ",femaleソロ,Funabashi,
2019,ミュージックステーションスーパーライブ,倖田來未,,,"J-POP, R&B",femaleソロ,Kyoto,Max Matsuura
2019,ミュージックステーションスーパーライブ,和楽器バンド,,,ロック,Group,Japan,
2019,ミュージックステーションスーパーライブ,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,
2019,ミュージックステーションスーパーライブ,小沢健二,,,"J-POP, R&B, シンガーソングライター, 歌謡曲",maleソロ,Sagamihara,
2019,ミュージックステーションスーパーライブ,山下智久,,,"J-POP, R&B",maleソロ,Funabashi,
2019,ミュージックステーションスーパーライブ,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,
2019,ミュージックステーションスーパーライブ,平井堅,,,"J-POP, R&B, シンガーソングライター",maleソロ,Higashiōsaka,
2019,ミュージックステーションスーパーライブ,平井大,,,"J-POP, シンガーソングライター",maleソロ,Tokyo,EIGO西陽仁nabeLTD
2019,ミュージックステーションスーパーライブ,平手友梨奈（欅坂46）,,,,femaleソロ,Aichi,
2019,ミュージックステーションスーパーライブ,日向坂46,,,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2019,ミュージックステーションスーパーライブ,木村カエラ,,,"J-POP, ロック",femaleソロ,Adachi,サディスティック・ミカ・バンド
2019,ミュージックステーションスーパーライブ,東京スカパラダイスオーケストラ,,,バンド,Group,Tokyo,
2019,ミュージックステーションスーパーライブ,森山直太朗,,,"J-POP, シンガーソングライター",maleソロ,Tokyo,御徒町凧
2019,ミュージックステーションスーパーライブ,椎名林檎,,,"シンガーソングライター, ロック",femaleソロ,Fukuoka,東京事変亀田誠治斎藤ネコ井上雨迩中山信彦村田陽一児玉裕一
2019,ミュージックステーションスーパーライブ,欅坂46,,,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2019,ミュージックステーションスーパーライブ,石丸幹二,,,,maleソロ,Niihama,
2019,ミュージックステーションスーパーライブ,秦基博,,,"J-POP, アニメ, シンガーソングライター",maleソロ,Nichinan,上田禎亀田誠治島田昌典福耳
2019,ミュージックステーションスーパーライブ,荻野目洋子,,,"J-POP, アイドル, 歌謡曲, 演歌",femaleソロ,Kashiwa,
2019,ミュージックステーションスーパーライブ,菅田将暉,,,"J-POP, シンガーソングライター",maleソロ,Minoh,
2019,ミュージックステーションスーパーライブ,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,NHK紅白歌合戦,BABYMETAL,1.0,イジメ、ダメ、ゼッタイ,"J-POP, アイドル, ロック",Group,Tokyo,KOBAMETAL（プロデュース）
2020,NHK紅白歌合戦,Foorin,2.0,パプリカ,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,NHK紅白歌合戦,GENERATIONS,2.0,You&I,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,
2020,NHK紅白歌合戦,GReeeeN,1.0,星影のエール 紅白SP[• 17],"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,NHK紅白歌合戦,Hey!Say!JUMP,4.0,紅白SPメドレー 〜みんなでエール2020〜[• 6],J-POP,Group,,
